seq_position,cpg_name,genomic_rank
20200,cg11360718,43072
20201,cg27643859,43073
20202,cg25811820,43076
20203,cg18463417,43077
20204,cg01951308,43079
20205,cg09065199,43083
20206,cg10812811,43087
20207,cg01221637,43088
20208,cg17482740,43094
20209,cg16523653,43095
20210,cg05857825,43101
20211,cg08642068,43103
20212,cg10968815,43104
20213,cg02309431,43106
20214,cg18223379,43107
20215,cg26111757,43108
20216,cg21519900,43110
20217,cg24101873,43111
20218,cg11113534,43112
20219,cg01775265,43113
20220,cg11854007,43114
20221,cg01671881,43115
20222,cg11846968,43116
20223,cg01910481,43117
20224,cg12431699,43119
20225,cg27638597,43120
20226,cg14594876,43121
20227,cg06335889,43122
20228,cg21523528,43123
20229,cg20520365,43126
20230,cg27431396,43127
20231,cg10054127,43129
20232,cg15056412,43130
20233,cg14618681,43135
20234,cg24088408,43136
20235,cg27194921,43137
20236,cg25092328,43138
20237,cg16051027,43139
20238,cg08428707,43140
20239,cg24428760,43142
20240,cg03658707,43143
20241,cg13681935,43144
20242,cg05674199,43146
20243,cg27262488,43148
20244,cg16200844,43149
20245,cg13789523,43150
20246,cg14880655,43151
20247,cg11920519,43152
20248,cg14181391,43155
20249,cg09891106,43156
20250,cg01483882,43157
20251,cg19794490,43158
20252,cg06425556,43159
20253,cg13514050,43163
20254,cg07148914,43164
20255,cg13368786,43165
20256,cg08743392,43166
20257,cg10035303,43169
20258,cg27477990,43172
20259,cg25461934,43174
20260,cg26806924,43175
20261,cg12785689,43176
20262,cg27270218,43177
20263,cg20526800,43178
20264,cg03547924,43181
20265,cg07378350,43182
20266,cg07327328,43183
20267,cg03424436,43184
20268,cg08308510,43185
20269,cg00340102,43186
20270,cg00350702,43187
20271,cg23713742,43189
20272,cg18497960,43191
20273,cg03572913,43192
20274,cg09926892,43194
20275,cg08013810,43195
20276,cg01470283,43196
20277,cg24158546,43197
20278,cg20993403,43199
20279,cg16016641,43201
20280,cg11649825,43202
20281,cg09276978,43204
20282,cg21671476,43208
20283,cg12556134,43210
20284,cg11449935,43211
20285,cg19562969,43212
20286,cg19230917,43213
20287,cg04759756,43214
20288,cg00714377,43215
20289,cg17675882,43216
20290,cg06499565,43217
20291,cg09351449,43218
20292,cg13021725,43219
20293,cg14898639,43220
20294,cg08624249,43221
20295,cg09128050,43224
20296,cg26843008,43227
20297,cg21570468,43228
20298,cg15627502,43229
20299,cg04459030,43232
20300,cg17049328,43233
20301,cg07719737,43234
20302,cg21449843,43235
20303,cg05498681,43238
20304,cg12862537,43242
20305,cg22298088,43243
20306,cg22510412,43244
20307,cg18433380,43245
20308,cg21588305,43246
20309,cg23566503,43247
20310,cg10642330,43248
20311,cg23594876,43252
20312,cg17974185,43256
20313,cg19438514,43257
20314,cg11599505,43258
20315,cg03792653,43259
20316,cg14424111,43260
20317,cg26746469,43261
20318,cg17083925,43262
20319,cg15494458,43264
20320,cg08254089,43265
20321,cg18979491,43266
20322,cg08351331,43267
20323,cg00495442,43269
20324,cg09113613,43270
20325,cg03532879,43271
20326,cg14271690,43272
20327,cg08535373,43274
20328,cg14374842,43280
20329,cg26826852,43281
20330,cg27377213,43282
20331,cg24834740,43285
20332,cg27552599,43288
20333,cg07955828,43289
20334,cg02497758,43294
20335,cg04119538,43295
20336,cg16376234,43296
20337,cg23761264,43299
20338,cg22294908,43301
20339,cg11668512,43302
20340,cg18938204,43308
20341,cg00273068,43310
20342,cg21545849,43313
20343,cg13168820,43315
20344,cg04541293,43318
20345,cg07440387,43321
20346,cg20091959,43322
20347,cg23626798,43323
20348,cg01071811,43324
20349,cg02611863,43325
20350,cg21685427,43326
20351,cg17463527,43327
20352,cg23843505,43328
20353,cg09604203,43329
20354,cg11398517,43330
20355,cg01623187,43331
20356,cg11319389,43332
20357,cg04369341,43338
20358,cg02551396,43342
20359,cg24442290,43343
20360,cg20925482,43344
20361,cg04448487,43345
20362,cg17810944,43347
20363,cg17692403,43349
20364,cg23834593,43351
20365,cg19717150,43352
20366,cg25750259,43354
20367,cg03812067,43356
20368,cg05932936,43357
20369,cg19525717,43358
20370,cg13240311,43359
20371,cg20622019,43360
20372,cg18704595,43361
20373,cg00240880,43362
20374,cg03562120,43365
20375,cg12063359,43366
20376,cg07064406,43367
20377,cg22799917,43368
20378,cg11454415,43369
20379,cg23481221,43370
20380,cg27194614,43372
20381,cg02344078,43373
20382,cg09628707,43375
20383,cg06288351,43376
20384,cg25718438,43377
20385,cg20485165,43378
20386,cg18241647,43379
20387,cg09462575,43381
20388,cg20015689,43383
20389,cg02311163,43385
20390,cg23889010,43386
20391,cg12966875,43390
20392,cg20747455,43393
20393,cg14448104,43394
20394,cg21835643,43395
20395,cg16757724,43396
20396,cg22188058,43398
20397,cg10876928,43399
20398,cg09882647,43400
20399,cg05451974,43401
20400,cg14226064,43402
20401,cg04109382,43403
20402,cg26634132,43408
20403,cg25799986,43410
20404,cg00980978,43411
20405,cg24765446,43412
20406,cg12547930,43413
20407,cg10379687,43414
20408,cg23765993,43415
20409,cg22021786,43416
20410,cg02605634,43417
20411,cg25133753,43418
20412,cg09874776,43420
20413,cg00690280,43421
20414,cg22988566,43422
20415,cg04940435,43423
20416,cg15419274,43424
20417,cg17240987,43425
20418,cg01517033,43426
20419,cg13736875,43427
20420,cg19222480,43428
20421,cg02810134,43432
20422,cg08201421,43433
20423,cg18285544,43435
20424,cg06425868,43436
20425,cg08101264,43438
20426,cg09781054,43439
20427,cg23271318,43440
20428,cg18422795,43442
20429,cg21023770,43443
20430,cg08260891,43444
20431,cg25241845,43447
20432,cg21762107,43448
20433,cg11191337,43453
20434,cg01993411,43455
20435,cg21218093,43460
20436,cg09378691,43461
20437,cg02310296,43462
20438,cg20925811,43463
20439,cg09015232,43465
20440,cg22752533,43466
20441,cg20116574,43470
20442,cg21601405,43472
20443,cg24101578,43473
20444,cg04640913,43474
20445,cg04506546,43478
20446,cg02413850,43479
20447,cg02547439,43482
20448,cg00576250,43484
20449,cg18468842,43493
20450,cg23026920,43494
20451,cg27610561,43496
20452,cg17550582,43497
20453,cg09306675,43498
20454,cg13699808,43502
20455,cg23662675,43503
20456,cg09560912,43505
20457,cg12128876,43506
20458,cg11979959,43507
20459,cg22084611,43508
20460,cg24364574,43510
20461,cg06838394,43513
20462,cg03522403,43516
20463,cg27161973,43517
20464,cg18677965,43518
20465,cg14736210,43524
20466,cg24507762,43525
20467,cg05932408,43526
20468,cg07612655,43527
20469,cg01924619,43531
20470,cg15488402,43532
20471,cg13210512,43533
20472,cg08794192,43534
20473,cg02046340,43535
20474,cg13310671,43536
20475,cg05403071,43537
20476,cg06926735,43541
20477,cg04296434,43543
20478,cg02828104,43544
20479,cg17371067,43546
20480,cg14915263,43552
20481,cg27214774,43555
20482,cg14823109,43558
20483,cg20028291,43559
20484,cg05279707,43560
20485,cg13216351,43561
20486,cg16332224,43563
20487,cg02305261,43566
20488,cg24924779,43567
20489,cg10226546,43573
20490,cg11086066,43574
20491,cg17409393,43579
20492,cg05851042,43580
20493,cg04542415,43587
20494,cg08899632,43588
20495,cg18917378,43596
20496,cg02604290,43598
20497,cg09260441,43600
20498,cg11822659,43603
20499,cg02501779,43605
20500,cg25993718,43608
20501,cg13588354,43610
20502,cg19226099,43612
20503,cg22732672,43615
20504,cg21772838,43616
20505,cg25912611,43617
20506,cg00831028,43620
20507,cg15536490,43623
20508,cg26516759,43627
20509,cg13888886,43630
20510,cg26645834,43631
20511,cg19734148,43632
20512,cg26453670,43635
20513,cg14264994,43637
20514,cg13904968,43638
20515,cg26912636,43645
20516,cg00138126,43646
20517,cg12813792,43648
20518,cg26029902,43654
20519,cg02635865,43655
20520,cg14546153,43657
20521,cg23418591,43658
20522,cg08783491,43659
20523,cg03076871,43660
20524,cg25268451,43664
20525,cg14597908,43665
20526,cg05558390,43666
20527,cg24975842,43667
20528,cg18619398,43668
20529,cg01355739,43669
20530,cg20582984,43670
20531,cg15160445,43672
20532,cg04457481,43673
20533,cg06324048,43674
20534,cg17414107,43676
20535,cg00943909,43677
20536,cg21625881,43679
20537,cg14203179,43680
20538,cg09437522,43681
20539,cg01565918,43682
20540,cg10011623,43683
20541,cg27027803,43685
20542,cg25983380,43686
20543,cg22885821,43687
20544,cg09598225,43688
20545,cg06044900,43689
20546,cg23679724,43691
20547,cg06385087,43692
20548,cg01663968,43693
20549,cg16179125,43694
20550,cg23265096,43695
20551,cg01623438,43697
20552,cg08304608,43700
20553,cg24457521,43702
20554,cg11595749,43703
20555,cg25574548,43705
20556,cg04048259,43707
20557,cg21163415,43709
20558,cg20357628,43710
20559,cg07347645,43716
20560,cg22214414,43717
20561,cg20707333,43718
20562,cg00400263,43719
20563,cg08966023,43720
20564,cg20895028,43721
20565,cg24607535,43722
20566,cg09076077,43723
20567,cg14236389,43725
20568,cg15534366,43728
20569,cg03503905,43734
20570,cg24738006,43738
20571,cg15580043,43739
20572,cg08833432,43740
20573,cg00611397,43742
20574,cg10605520,43744
20575,cg23656380,43746
20576,cg21459921,43747
20577,cg09831553,43748
20578,cg02603366,43749
20579,cg03035419,43750
20580,cg11154879,43751
20581,cg02537838,43752
20582,cg09923671,43754
20583,cg20822628,43756
20584,cg14519000,43757
20585,cg15749748,43758
20586,cg03777459,43769
20587,cg27447740,43770
20588,cg11682508,43771
20589,cg09210315,43773
20590,cg06479426,43774
20591,cg03567830,43777
20592,cg14871138,43778
20593,cg25826526,43779
20594,cg24999924,43780
20595,cg21387281,43781
20596,cg08525481,43782
20597,cg00837103,43783
20598,cg06497752,43784
20599,cg10729531,43786
20600,cg20969846,43789
20601,cg17364922,43801
20602,cg24092253,43802
20603,cg17237881,43803
20604,cg21944757,43807
20605,cg00318573,43810
20606,cg08912400,43811
20607,cg08003150,43817
20608,cg23582408,43820
20609,cg22463915,43821
20610,cg19470701,43823
20611,cg21484834,43824
20612,cg03330516,43831
20613,cg22442730,43832
20614,cg06661994,43833
20615,cg23352030,43835
20616,cg04300115,43837
20617,cg24674220,43842
20618,cg04757428,43844
20619,cg08291098,43845
20620,cg05358404,43846
20621,cg24549085,43847
20622,cg18611245,43852
20623,cg04078896,43853
20624,cg00177013,43854
20625,cg03873930,43855
20626,cg06653796,43858
20627,cg05276137,43865
20628,cg21291985,43871
20629,cg09868035,43872
20630,cg27272402,43873
20631,cg18488623,43875
20632,cg14448145,43880
20633,cg02047577,43883
20634,cg26760212,43885
20635,cg15568167,43886
20636,cg03224418,43887
20637,cg11037424,43888
20638,cg10271717,43889
20639,cg22940152,43892
20640,cg12379775,43894
20641,cg26825412,43898
20642,cg01293143,43902
20643,cg19242268,43903
20644,cg24516061,43908
20645,cg24513045,43909
20646,cg14436426,43910
20647,cg06255227,43912
20648,cg21628553,43913
20649,cg16772207,43915
20650,cg10071275,43916
20651,cg13218906,43917
20652,cg04820387,43918
20653,cg16606185,43922
20654,cg12003230,43924
20655,cg07494518,43926
20656,cg17400229,43929
20657,cg12205591,43931
20658,cg08538752,43934
20659,cg23322112,43937
20660,cg11429658,43938
20661,cg19714241,43939
20662,cg24847572,43940
20663,cg01141769,43943
20664,cg06114765,43944
20665,cg00744433,43946
20666,cg03167275,43947
20667,cg02532648,43948
20668,cg14380517,43949
20669,cg01284306,43950
20670,cg06076054,43951
20671,cg02920216,43952
20672,cg25864727,43957
20673,cg09809950,43959
20674,cg16069236,43960
20675,cg11344614,43961
20676,cg03382304,43962
20677,cg15842400,43963
20678,cg19891733,43965
20679,cg13169373,43966
20680,cg00472814,43970
20681,cg11189837,43971
20682,cg08190291,43973
20683,cg18895813,43974
20684,cg18001427,43976
20685,cg05406101,43977
20686,cg23772557,43978
20687,cg24568646,43979
20688,cg09143663,43983
20689,cg26635603,43984
20690,cg09542111,43986
20691,cg21816539,43987
20692,cg13792279,43988
20693,cg04052038,43990
20694,cg18822544,43991
20695,cg16431978,43993
20696,cg16812893,43995
20697,cg13139843,43996
20698,cg09828634,43997
20699,cg04297093,43998
20700,cg19306866,44000
20701,cg25388528,44002
20702,cg26565975,44003
20703,cg24423088,44004
20704,cg15853125,44008
20705,cg18841894,44009
20706,cg19948014,44010
20707,cg25048564,44012
20708,cg06510830,44013
20709,cg26289880,44014
20710,cg27544190,44016
20711,cg01274324,44017
20712,cg20857253,44018
20713,cg25505974,44019
20714,cg20644453,44020
20715,cg04047710,44021
20716,cg10217445,44024
20717,cg20000468,44033
20718,cg06665941,44034
20719,cg17506742,44035
20720,cg09885409,44037
20721,cg17356733,44038
20722,cg16803817,44039
20723,cg18043104,44040
20724,cg04383274,44041
20725,cg13319664,44042
20726,cg23882824,44043
20727,cg13617782,44044
20728,cg22407574,44046
20729,cg08701609,44047
20730,cg06502510,44048
20731,cg01465641,44049
20732,cg18665023,44052
20733,cg15249164,44053
20734,cg04409427,44059
20735,cg03801286,44061
20736,cg18074297,44065
20737,cg10722799,44066
20738,cg04915566,44081
20739,cg01962969,44085
20740,cg08632701,44088
20741,cg04454259,44090
20742,cg00673191,44091
20743,cg13552650,44093
20744,cg19624775,44094
20745,cg13854874,44095
20746,cg11099899,44096
20747,cg15310162,44097
20748,cg02672220,44100
20749,cg13694867,44104
20750,cg24523456,44108
20751,cg12564962,44109
20752,cg13460409,44113
20753,cg19207856,44115
20754,cg23361608,44116
20755,cg01262913,44117
20756,cg21407839,44119
20757,cg18779060,44120
20758,cg05380982,44122
20759,cg00544557,44125
20760,cg03993463,44126
20761,cg18248112,44127
20762,cg17274064,44133
20763,cg06958537,44138
20764,cg04486568,44139
20765,cg25077654,44144
20766,cg11890956,44145
20767,cg21203420,44146
20768,cg22982528,44147
20769,cg18829411,44149
20770,cg00171126,44150
20771,cg23704703,44156
20772,cg12064626,44158
20773,cg26709720,44161
20774,cg25906419,44169
20775,cg21553596,44170
20776,cg03158400,44171
20777,cg04828792,44172
20778,cg15925792,44176
20779,cg22152328,44177
20780,cg02613803,44179
20781,cg24901042,44180
20782,cg13520715,44181
20783,cg10198932,44183
20784,cg11719297,44186
20785,cg21241823,44195
20786,cg08009711,44196
20787,cg11064558,44199
20788,cg10569414,44200
20789,cg18963171,44201
20790,cg19766460,44202
20791,cg14982472,44206
20792,cg08663969,44207
20793,cg04806409,44215
20794,cg20488657,44216
20795,cg12456510,44218
20796,cg11158374,44219
20797,cg18729973,44220
20798,cg01214847,44222
20799,cg25608949,44223
20800,cg13578652,44224
20801,cg07034561,44227
20802,cg11772764,44228
20803,cg13265003,44229
20804,cg17398613,44230
20805,cg00516481,44232
20806,cg06722792,44233
20807,cg17329518,44234
20808,cg02533993,44235
20809,cg02507175,44236
20810,cg14204791,44237
20811,cg09622447,44239
20812,cg22633722,44240
20813,cg22730042,44241
20814,cg25023829,44245
20815,cg05965188,44246
20816,cg08871016,44247
20817,cg25791888,44248
20818,cg14522549,44249
20819,cg00546897,44253
20820,cg01605783,44254
20821,cg11166823,44256
20822,cg15321195,44257
20823,cg23513504,44259
20824,cg27076046,44269
20825,cg17356252,44270
20826,cg18876487,44273
20827,cg05129930,44276
20828,cg18027946,44277
20829,cg02513045,44278
20830,cg08191854,44279
20831,cg06812844,44280
20832,cg23089840,44284
20833,cg26632776,44285
20834,cg02579133,44286
20835,cg17778867,44287
20836,cg22991148,44289
20837,cg20576597,44290
20838,cg02699645,44291
20839,cg16698781,44292
20840,cg21053323,44294
20841,cg01419679,44297
20842,cg24167037,44300
20843,cg21968796,44306
20844,cg03622689,44308
20845,cg09676390,44314
20846,cg08222185,44315
20847,cg15094912,44319
20848,cg04595021,44320
20849,cg10719920,44321
20850,cg18466173,44322
20851,cg15725933,44327
20852,cg07658590,44328
20853,cg07685034,44331
20854,cg19835478,44333
20855,cg25020459,44334
20856,cg23473904,44337
20857,cg07747299,44338
20858,cg10296238,44339
20859,cg01245595,44340
20860,cg19830147,44341
20861,cg25737836,44342
20862,cg00499599,44343
20863,cg25110234,44346
20864,cg11407345,44347
20865,cg07152925,44349
20866,cg13271076,44351
20867,cg01731685,44356
20868,cg12373771,44357
20869,cg18137704,44358
20870,cg19837751,44360
20871,cg22815534,44361
20872,cg18003795,44363
20873,cg02555579,44368
20874,cg18003231,44369
20875,cg26506209,44370
20876,cg03887534,44371
20877,cg05566965,44373
20878,cg15104484,44375
20879,cg16281796,44376
20880,cg13401831,44377
20881,cg08715837,44378
20882,cg27281093,44380
20883,cg08205655,44381
20884,cg00812502,44385
20885,cg16621987,44386
20886,cg25759381,44387
20887,cg09343544,44389
20888,cg26599006,44391
20889,cg15837252,44393
20890,cg00747849,44394
20891,cg12167239,44395
20892,cg01632825,44396
20893,cg21311175,44398
20894,cg09685568,44399
20895,cg23957084,44400
20896,cg17881637,44401
20897,cg25841091,44404
20898,cg07633499,44405
20899,cg15188688,44406
20900,cg04463638,44409
20901,cg11450827,44410
20902,cg13477510,44412
20903,cg24783979,44413
20904,cg05726109,44415
20905,cg07359545,44417
20906,cg16722536,44419
20907,cg02887841,44420
20908,cg26646411,44424
20909,cg25990314,44425
20910,cg11539173,44426
20911,cg23268677,44428
20912,cg00107488,44429
20913,cg22377998,44436
20914,cg16535180,44437
20915,cg25166896,44438
20916,cg18251360,44439
20917,cg23216184,44440
20918,cg02763671,44441
20919,cg02630122,44442
20920,cg01985090,44443
20921,cg16756998,44445
20922,cg25650110,44446
20923,cg03475420,44449
20924,cg08557686,44450
20925,cg03308985,44451
20926,cg23748737,44452
20927,cg14785479,44454
20928,cg01657694,44455
20929,cg09958090,44456
20930,cg26608332,44457
20931,cg09788239,44458
20932,cg25785378,44459
20933,cg21642076,44462
20934,cg09634469,44463
20935,cg21244955,44465
20936,cg19669036,44466
20937,cg17239761,44467
20938,cg13720744,44468
20939,cg07331806,44470
20940,cg05139924,44472
20941,cg14835962,44474
20942,cg05442902,44475
20943,cg25421647,44476
20944,cg22262140,44477
20945,cg18604842,44478
20946,cg15477600,44479
20947,cg12228611,44484
20948,cg08293367,44485
20949,cg20295671,44486
20950,cg11265916,44487
20951,cg05546044,44489
20952,cg10081899,44492
20953,cg25371038,44493
20954,cg14242091,44494
20955,cg15121304,44495
20956,cg00013618,44496
20957,cg14844130,44499
20958,cg18441959,44500
20959,cg16184943,44501
20960,cg08088989,44502
20961,cg21604856,44503
20962,cg05208878,44504
20963,cg18593668,44505
20964,cg19764436,44506
20965,cg15572787,44507
20966,cg10575414,44508
20967,cg13894021,44509
20968,cg12406417,44512
20969,cg25555137,44513
20970,cg04435377,44514
20971,cg02415431,44515
20972,cg13253729,44516
20973,cg05266460,44517
20974,cg12620111,44519
20975,cg18440048,44520
20976,cg26574610,44521
20977,cg10756887,44522
20978,cg12279128,44523
20979,cg03290040,44524
20980,cg27532722,44526
20981,cg19906397,44528
20982,cg17976381,44529
20983,cg26133068,44530
20984,cg16993794,44531
20985,cg20377673,44533
20986,cg06534422,44534
20987,cg15061008,44536
20988,cg03599338,44537
20989,cg23349242,44538
20990,cg21949305,44544
20991,cg21584430,44545
